t,x,y,z,qw,qx,qy,qz,tx,ty,tz,Vc,range,nCx,nCy,nCz,ox,oy,oz
2.681,11782.4,455.043,9991.27,0.999215,-0.000549036,-0.00253384,0.039541,20978.5,682.353,10000,5888.13,9198.87,-128.584,732.996,83.1719,0.99686,0.0790226,0.00502027
2.682,11786.8,455.415,9991.32,0.999214,-0.000547272,-0.00254285,0.039559,20977,682.49,10000,5888.1,9192.98,-133.851,687.166,70.7434,0.996857,0.0790587,0.00503839
2.683,11791.2,455.786,9991.36,0.999213,-0.000545481,-0.00255317,0.0395761,20975.5,682.626,10000,5888.07,9187.09,-140.28,673.96,71.8231,0.996854,0.0790926,0.00505914
2.684,11795.6,456.159,9991.41,0.999212,-0.000543731,-0.00256309,0.0395922,20974,682.762,10000,5888.04,9181.2,-145.45,662.717,70.343,0.996852,0.0791249,0.00507908
2.685,11800,456.532,9991.45,0.999212,-0.000542001,-0.00257311,0.0396075,20972.5,682.898,10000,5888.01,9175.31,-150.658,653.376,69.8649,0.996849,0.0791554,0.00509924
2.686,11804.4,456.905,9991.5,0.999211,-0.000540375,-0.00258113,0.039622,20971,683.034,10000,5887.98,9169.43,-155.807,641.131,65.8265,0.996847,0.0791843,0.00511536
2.687,11808.8,457.279,9991.54,0.999211,-0.000538849,-0.00258719,0.0396357,20969.5,683.171,10000,5887.95,9163.54,-160.65,631.426,62.1776,0.996845,0.0792117,0.00512758
2.688,11813.1,457.653,9991.59,0.99921,-0.000537131,-0.00259858,0.0396479,20968,683.307,10000,5887.93,9157.65,-166.155,625.987,69.9344,0.996843,0.079236,0.00515045
2.689,11817.5,458.027,9991.63,0.99921,-0.000535547,-0.00260723,0.0396598,20966.5,683.443,10000,5887.9,9151.76,-170.935,630.762,66.6281,0.996841,0.0792597,0.00516786
2.69,11821.9,458.402,9991.68,0.999209,-0.000533787,-0.00262082,0.0396702,20965,683.58,10000,5887.87,9145.87,-175.713,623.794,73.6889,0.996839,0.0792804,0.00519515
2.691,11826.3,458.778,9991.72,0.999209,-0.00053314,-0.00260722,0.0396821,20963.5,683.716,10000,5887.85,9139.99,-181.525,629.838,33.4596,0.996837,0.0793041,0.00516799
2.692,11830.7,459.153,9991.76,0.999208,-0.000532358,-0.00259694,0.0396915,20962,683.853,10000,5887.82,9134.1,-184.747,588.852,35.9021,0.996836,0.0793229,0.0051475
2.693,11835.1,459.53,9991.81,0.999208,-0.000531252,-0.0025949,0.0396991,20960.5,683.99,10000,5887.8,9128.21,-188.548,578.194,46.7244,0.996834,0.0793382,0.00514351
2.694,11839.4,459.906,9991.85,0.999208,-0.000530259,-0.00259031,0.0397054,20959,684.126,10000,5887.78,9122.32,-192.029,561.592,42.0119,0.996834,0.0793506,0.00513441
2.695,11843.8,460.283,9991.89,0.999208,-0.000529165,-0.0025885,0.0397104,20957.5,684.263,10000,5887.76,9116.44,-196.015,557.71,45.532,0.996833,0.0793606,0.00513087
2.696,11848.2,460.66,9991.94,0.999208,-0.000527711,-0.00259591,0.0397123,20956,684.4,10000,5887.74,9110.55,-198.657,531.624,55.7716,0.996832,0.0793645,0.00514578
2.697,11852.6,461.038,9991.98,0.999208,-0.000526314,-0.00260235,0.0397127,20954.5,684.537,10000,5887.72,9104.66,-202.278,520.174,53.6862,0.996832,0.0793652,0.00515876
2.698,11857,461.415,9992.02,0.999208,-0.000525093,-0.0026049,0.0397131,20953,684.673,10000,5887.7,9098.77,-203.922,521.279,48.895,0.996832,0.079366,0.00516396
2.699,11861.4,461.793,9992.07,0.999208,-0.000524238,-0.00259879,0.0397149,20951.5,684.81,10000,5887.68,9092.88,-204.588,532.048,38.4319,0.996832,0.0793696,0.00515182
2.7,11865.7,462.172,9992.11,0.999208,-0.000523476,-0.0025905,0.0397157,20950,684.947,10000,5887.66,9087,-205.408,520.267,34.7599,0.996832,0.0793712,0.00513531
2.701,11870.1,462.55,9992.15,0.999208,-0.000520735,-0.00263175,0.039709,20948.5,685.084,10000,5887.64,9081.11,-199.452,485.065,93.421,0.996833,0.0793578,0.00521798
2.702,11874.5,462.929,9992.19,0.999208,-0.000518347,-0.0026656,0.0397057,20947,685.221,10000,5887.62,9075.22,-194.351,496.742,86.3248,0.996833,0.0793512,0.00528582
2.703,11878.9,463.308,9992.24,0.999208,-0.000515769,-0.00270511,0.0396992,20945.5,685.359,10000,5887.61,9069.33,-186.637,454.021,86.59,0.996833,0.0793384,0.00536498
2.704,11883.3,463.688,9992.28,0.999208,-0.000513174,-0.00274615,0.0396918,20944,685.496,10000,5887.59,9063.45,-180.054,431.119,84.7318,0.996834,0.0793235,0.0054472
2.705,11887.7,464.067,9992.32,0.999208,-0.000510535,-0.00278955,0.0396851,20942.5,685.633,10000,5887.58,9057.56,-174.432,428.439,87.1897,0.996835,0.0793102,0.00553417
2.706,11892,464.447,9992.36,0.999208,-0.000507725,-0.00283846,0.0396775,20941,685.77,10000,5887.57,9051.67,-169.291,417.179,91.5246,0.996835,0.0792951,0.00563214
2.707,11896.4,464.827,9992.4,0.999208,-0.000506159,-0.00285782,0.0396762,20939.5,685.908,10000,5887.56,9045.78,-164.529,419.925,60.5201,0.996835,0.0792925,0.00567094
2.708,11900.8,465.207,9992.44,0.999208,-0.000504025,-0.00289214,0.0396746,20938,686.045,10000,5887.54,9039.9,-164.169,438.709,79.8441,0.996835,0.0792893,0.0057397
2.709,11905.2,465.587,9992.49,0.999208,-0.000501132,-0.00294632,0.0396694,20936.5,686.182,10000,5887.53,9034.01,-163.872,441.606,103.545,0.996835,0.079279,0.00584822
2.71,11909.6,465.968,9992.53,0.999208,-0.00049817,-0.00300354,0.0396628,20935,686.32,10000,5887.52,9028.12,-163.054,431.231,105.642,0.996836,0.0792659,0.00596282
2.711,11914,466.348,9992.57,0.999209,-0.000495067,-0.00306563,0.0396547,20933.5,686.457,10000,5887.5,9022.23,-161.787,423.949,110.356,0.996836,0.0792497,0.00608715
2.712,11918.3,466.729,9992.61,0.999209,-0.000491584,-0.00313856,0.039643,20932,686.595,10000,5887.49,9016.35,-160.533,413.108,120.865,0.996837,0.0792264,0.00623317
2.713,11922.7,467.11,9992.65,0.999209,-0.000488009,-0.00321546,0.0396301,20930.5,686.733,10000,5887.48,9010.46,-159.154,408.496,125.165,0.996838,0.0792006,0.00638716
2.714,11927.1,467.491,9992.69,0.999209,-0.000485499,-0.00326759,0.0396205,20929,686.87,10000,5887.47,9004.57,-159.636,385.846,94.1545,0.996839,0.0791815,0.00649154
2.715,11931.5,467.872,9992.74,0.99921,-0.000483035,-0.00331976,0.0396102,20927.5,687.008,10000,5887.46,8998.68,-160.812,383.229,94.4811,0.99684,0.079161,0.00659601
2.716,11935.9,468.254,9992.78,0.99921,-0.00048058,-0.00337277,0.0395978,20926,687.146,10000,5887.45,8992.8,-161.544,369.915,93.2799,0.996841,0.0791363,0.00670216
2.717,11940.3,468.635,9992.82,0.99921,-0.000477787,-0.00343512,0.0395799,20924.5,687.284,10000,5887.44,8986.91,-163.155,350.844,99.0965,0.996843,0.0791006,0.00682699
2.718,11944.6,469.017,9992.86,0.999211,-0.000475019,-0.00349799,0.0395591,20923,687.421,10000,5887.44,8981.02,-164.34,336.686,97.2193,0.996846,0.079059,0.00695288
2.719,11949,469.398,9992.9,0.999212,-0.000472381,-0.00355886,0.0395363,20921.5,687.559,10000,5887.43,8975.13,-165.899,326.832,94.008,0.996848,0.0790137,0.00707476
2.72,11953.4,469.78,9992.94,0.999212,-0.000469923,-0.00361631,0.0395106,20920,687.697,10000,5887.43,8969.25,-165.977,308.353,87.4781,0.996852,0.0789623,0.00718979
2.721,11957.8,470.161,9992.98,0.999213,-0.000467753,-0.00366757,0.0394828,20918.5,687.835,10000,5887.42,8963.36,-166.442,294.721,79.9269,0.996855,0.0789069,0.00729243
2.722,11962.2,470.543,9993.02,0.999215,-0.00046421,-0.00375298,0.0394361,20917,687.974,10000,5887.42,8957.47,-162.631,253.284,97.9717,0.996861,0.0788137,0.00746345
2.723,11966.6,470.924,9993.06,0.999217,-0.000461204,-0.00382581,0.0393797,20915.5,688.112,10000,5887.42,8951.58,-163.1,221.428,81.1167,0.996869,0.0787013,0.00760931
2.724,11970.9,471.306,9993.11,0.99922,-0.000455899,-0.00395537,0.0392902,20914,688.25,10000,5887.43,8945.7,-161.451,189.481,113.589,0.996881,0.0785227,0.00786874
2.725,11975.3,471.687,9993.15,0.999223,-0.000450729,-0.00408325,0.0391889,20912.5,688.388,10000,5887.43,8939.81,-160.264,168.849,106.19,0.996895,0.0783206,0.00812483
2.726,11979.7,472.069,9993.19,0.999228,-0.000444936,-0.00422776,0.0390672,20911,688.526,10000,5887.44,8933.92,-159.089,148.933,111.94,0.996912,0.0780778,0.00841422
2.727,11984.1,472.45,9993.23,0.999233,-0.000438416,-0.00439145,0.0389207,20909.5,688.665,10000,5887.45,8928.03,-158.149,129.104,119.514,0.996932,0.0777855,0.00874203
2.728,11988.5,472.831,9993.27,0.999239,-0.000431127,-0.00457534,0.0387455,20908,688.803,10000,5887.46,8922.15,-157.048,109.08,128.07,0.996956,0.0774358,0.00911031
2.729,11992.9,473.211,9993.31,0.999245,-0.000423076,-0.00478084,0.0385516,20906.5,688.942,10000,5887.47,8916.26,-156.582,100.422,143.89,0.996982,0.077049,0.00952184
2.73,11997.2,473.592,9993.35,0.999252,-0.00041484,-0.00499413,0.0383444,20905,689.08,10000,5887.48,8910.37,-156.833,92.0487,149.892,0.99701,0.0766356,0.00994897
2.731,12001.6,473.972,9993.4,0.99926,-0.000406253,-0.00521746,0.038107,20903.5,689.219,10000,5887.49,8904.48,-157.905,73.1468,155.173,0.997041,0.0761619,0.0103962
2.732,12006,474.352,9993.44,0.999269,-0.000398017,-0.0054318,0.0378338,20902,689.357,10000,5887.51,8898.6,-159.035,48.2341,142.625,0.997078,0.0756167,0.0108255
2.733,12010.4,474.732,9993.48,0.999278,-0.000390134,-0.0056417,0.0375599,20900.5,689.496,10000,5887.53,8892.71,-160.532,45.9368,141.903,0.997115,0.0750699,0.0112459
2.734,12014.8,475.111,9993.52,0.999286,-0.000383348,-0.00583521,0.0373387,20899,689.635,10000,5887.54,8886.82,-164.934,74.4069,141.71,0.997144,0.0746285,0.0116335
2.735,12019.2,475.49,9993.56,0.999293,-0.000376712,-0.00602593,0.0370979,20897.5,689.773,10000,5887.56,8880.93,-168.426,61.455,140.143,0.997175,0.0741479,0.0120154
2.736,12023.5,475.868,9993.61,0.999301,-0.00037003,-0.00622055,0.0368472,20896,689.912,10000,5887.58,8875.05,-172.528,56.1156,147.436,0.997207,0.0736474,0.0124051
2.737,12027.9,476.246,9993.65,0.999311,-0.000363044,-0.00642282,0.0365667,20894.5,690.051,10000,5887.6,8869.16,-175.795,39.0474,155.743,0.997243,0.0730877,0.0128102
2.738,12032.3,476.624,9993.69,0.99932,-0.000355941,-0.00663186,0.0362804,20893,690.19,10000,5887.63,8863.27,-178.754,35.3574,167.185,0.99728,0.0725161,0.0132289
2.739,12036.7,477.001,9993.73,0.99933,-0.00034991,-0.0068076,0.0359471,20891.5,690.329,10000,5887.65,8857.38,-181.473,4.76713,137.983,0.997323,0.0718509,0.0135809
2.74,12041.1,477.378,9993.78,0.999342,-0.000343665,-0.0069914,0.0356021,20890,690.468,10000,5887.68,8851.5,-185.207,-3.55333,149.954,0.997367,0.0711622,0.0139491
2.741,12045.5,477.754,9993.82,0.999353,-0.0003376,-0.00717088,0.0352378,20888.5,690.607,10000,5887.71,8845.61,-188.278,-16.9387,151.307,0.997414,0.0704348,0.0143087
2.742,12049.8,478.129,9993.87,0.999364,-0.000331884,-0.00734919,0.0348941,20887,690.746,10000,5887.74,8839.72,-189.905,-8.20219,153.255,0.997457,0.0697487,0.0146659
2.743,12054.2,478.504,9993.91,0.999375,-0.000326457,-0.00752036,0.0345351,20885.5,690.885,10000,5887.78,8833.83,-190.83,-19.4164,150.251,0.997502,0.069032,0.0150088
2.744,12058.6,478.878,9993.95,0.999386,-0.000321215,-0.00768892,0.0341689,20884,691.024,10000,5887.81,8827.95,-192.089,-26.3503,151.585,0.997547,0.0683009,0.0153465
2.745,12063,479.252,9994,0.999398,-0.000316362,-0.00785079,0.0338045,20882.5,691.164,10000,5887.85,8822.06,-193.757,-28.2089,149.011,0.997591,0.0675733,0.0156707
2.746,12067.4,479.625,9994.04,0.999409,-0.000311993,-0.00800142,0.0334356,20881,691.303,10000,5887.89,8816.17,-195.125,-33.4364,142.628,0.997636,0.0668367,0.0159725
2.747,12071.8,479.997,9994.09,0.99942,-0.000308332,-0.00813397,0.0330633,20879.5,691.442,10000,5887.93,8810.28,-195.797,-37.521,130.375,0.997681,0.0660933,0.0162381
2.748,12076.1,480.368,9994.14,0.999432,-0.000305224,-0.00825145,0.0326832,20878,691.582,10000,5887.97,8804.39,-195.092,-43.8573,120.632,0.997727,0.0653343,0.0164736
2.749,12080.5,480.738,9994.18,0.999444,-0.000303021,-0.00834175,0.0322918,20876.5,691.721,10000,5888.02,8798.51,-194.867,-51.4124,103.656,0.997775,0.0645528,0.0166547
2.75,12084.9,481.108,9994.23,0.999455,-0.000300966,-0.00842999,0.0318993,20875,691.861,10000,5888.06,8792.62,-195.204,-54.9671,103.738,0.997823,0.0637689,0.0168316
2.751,12089.3,481.477,9994.28,0.999466,-0.000298374,-0.00854659,0.0315397,20873.5,692,10000,5888.11,8786.73,-196.686,-41.4879,123.522,0.997864,0.0630509,0.0170652
2.752,12093.7,481.844,9994.32,0.999476,-0.000296143,-0.00865908,0.0311958,20872,692.14,10000,5888.16,8780.84,-197.881,-35.5994,121.61,0.997904,0.062364,0.0172906
2.753,12098.1,482.211,9994.37,0.999486,-0.000293962,-0.00876852,0.0308362,20870.5,692.279,10000,5888.21,8774.95,-198.173,-46.905,122.045,0.997944,0.0616458,0.0175099
2.754,12102.4,482.577,9994.42,0.999495,-0.000292103,-0.00887563,0.0304947,20869,692.419,10000,5888.26,8769.06,-199.931,-39.6751,121.469,0.997983,0.0609638,0.0177245
2.755,12106.8,482.942,9994.47,0.999506,-0.000290483,-0.00897125,0.0301311,20867.5,692.559,10000,5888.32,8763.18,-199.115,-54.0438,115.601,0.998023,0.0602376,0.0179161
2.756,12111.2,483.306,9994.52,0.999516,-0.000288818,-0.00906752,0.0297556,20866,692.699,10000,5888.37,8757.29,-197.986,-63.581,117.973,0.998065,0.0594877,0.0181091
2.757,12115.6,483.668,9994.57,0.999526,-0.000287122,-0.00917394,0.0294008,20864.5,692.839,10000,5888.43,8751.4,-198.474,-55.406,125.357,0.998103,0.0587789,0.0183223
2.758,12120,484.03,9994.62,0.999535,-0.000285391,-0.00928174,0.0290375,20863,692.979,10000,5888.49,8745.51,-197.889,-63.3215,128.631,0.998141,0.0580533,0.0185383
2.759,12124.4,484.39,9994.67,0.999544,-0.00028383,-0.00938948,0.0286831,20861.5,693.118,10000,5888.55,8739.62,-197.203,-60.7957,128.805,0.998178,0.0573453,0.0187541
2.76,12128.8,484.75,9994.72,0.999553,-0.000282538,-0.0094968,0.0283475,20860,693.259,10000,5888.61,8733.73,-197.529,-52.555,128.32,0.998212,0.0566751,0.0189691
2.761,12133.1,485.108,9994.77,0.999561,-0.000280987,-0.00961715,0.0280155,20858.5,693.399,10000,5888.67,8727.85,-197.327,-54.1982,140.216,0.998245,0.0560119,0.0192101
2.762,12137.5,485.465,9994.82,0.999568,-0.000279553,-0.00974489,0.027709,20857,693.539,10000,5888.73,8721.96,-198.297,-42.525,146.644,0.998274,0.0553996,0.0194659
2.763,12141.9,485.821,9994.87,0.999576,-0.000278299,-0.009871,0.0274086,20855.5,693.679,10000,5888.79,8716.07,-199.803,-41.6347,147.632,0.998303,0.0547995,0.0197184
2.764,12146.3,486.175,9994.92,0.999582,-0.00027569,-0.0100542,0.0271223,20854,693.819,10000,5888.85,8710.18,-205.373,-41.1388,219.328,0.998327,0.0542275,0.0200851
2.765,12150.7,486.528,9994.98,0.999589,-0.000272516,-0.0102445,0.0267895,20852.5,693.959,10000,5888.91,8704.29,-210.818,-84.6887,254.666,0.998355,0.0535625,0.020466
2.766,12155.1,486.88,9995.03,0.999596,-0.000269518,-0.0104322,0.0264561,20851,694.1,10000,5888.98,8698.4,-216.849,-91.6398,263.816,0.998382,0.0528965,0.0208417
2.767,12159.5,487.231,9995.08,0.999603,-0.000266564,-0.0106178,0.0261116,20849.5,694.24,10000,5889.05,8692.51,-221.933,-109.728,278.672,0.998411,0.0522081,0.0212132
2.768,12163.8,487.58,9995.14,0.99961,-0.000263886,-0.0107978,0.0257688,20848,694.38,10000,5889.11,8686.62,-227.646,-114.049,280.352,0.998439,0.0515232,0.0215735
2.769,12168.2,487.928,9995.19,0.999616,-0.000261491,-0.0109734,0.0254323,20846.5,694.521,10000,5889.18,8680.73,-233.386,-114.208,282.194,0.998466,0.0508509,0.0219251
2.77,12172.6,488.274,9995.25,0.999623,-0.000259432,-0.0111414,0.0251,20845,694.661,10000,5889.25,8674.85,-238.594,-114.773,277.445,0.998492,0.0501869,0.0222615
2.771,12177,488.619,9995.31,0.999629,-0.000257389,-0.0113156,0.0247745,20843.5,694.802,10000,5889.32,8668.96,-242.42,-117.97,299.318,0.998516,0.0495365,0.02261
2.772,12181.4,488.963,9995.37,0.999635,-0.000255709,-0.0114877,0.0244687,20842,694.943,10000,5889.39,8663.07,-245.637,-102.925,296.144,0.998539,0.0489254,0.0229546
2.773,12185.8,489.305,9995.42,0.99964,-0.000254223,-0.0116528,0.0241574,20840.5,695.083,10000,5889.46,8657.18,-247.927,-112.232,292.837,0.998561,0.0483033,0.023285
2.774,12190.2,489.645,9995.48,0.999646,-0.000252935,-0.011816,0.0238522,20839,695.224,10000,5889.52,8651.29,-250.661,-111.425,295.842,0.998583,0.0476936,0.0236116
2.775,12194.5,489.984,9995.54,0.999651,-0.000251928,-0.0119724,0.0235506,20837.5,695.365,10000,5889.59,8645.4,-253.113,-111.187,288.841,0.998604,0.0470908,0.0239246
2.776,12198.9,490.321,9995.6,0.999656,-0.000251262,-0.0121256,0.0232651,20836,695.506,10000,5889.66,8639.51,-253.949,-98.5015,282.21,0.998623,0.0465203,0.0242312
2.777,12203.3,490.657,9995.67,0.99966,-0.000250838,-0.0122766,0.0229901,20834.5,695.647,10000,5889.73,8633.62,-254.476,-91.8893,280.088,0.998641,0.0459708,0.0245334
2.778,12207.7,490.992,9995.73,0.999665,-0.000250492,-0.0124238,0.0227093,20833,695.787,10000,5889.8,8627.73,-254.994,-101.092,280.457,0.99866,0.0454097,0.0248278
2.779,12212.1,491.324,9995.79,0.999669,-0.000250302,-0.0125692,0.0224332,20831.5,695.928,10000,5889.87,8621.84,-255.964,-100.662,281.738,0.998678,0.0448578,0.0251188
2.78,12216.5,491.655,9995.86,0.999673,-0.000250563,-0.0127067,0.0221745,20830,696.07,10000,5889.94,8615.95,-256.224,-85.3778,265.76,0.998694,0.0443408,0.0253941
2.781,12220.9,491.985,9995.92,0.999677,-0.00025103,-0.0128475,0.021934,20828.5,696.211,10000,5890.01,8610.06,-257.122,-72.9327,271.819,0.998708,0.0438603,0.0256757
2.782,12225.3,492.313,9995.99,0.99968,-0.000251829,-0.0129877,0.0217153,20827,696.352,10000,5890.07,8604.17,-257.713,-56.3973,270.518,0.99872,0.0434231,0.0259562
2.783,12229.6,492.639,9996.05,0.999682,-0.000252854,-0.0131294,0.0215138,20825.5,696.493,10000,5890.14,8598.28,-257.219,-43.9434,273.488,0.99873,0.0430205,0.0262395
2.784,12234,492.964,9996.12,0.999685,-0.000254094,-0.0132605,0.0213095,20824,696.634,10000,5890.2,8592.39,-259.826,-48.2019,261.371,0.99874,0.0426123,0.0265018
2.785,12238.4,493.287,9996.19,0.999688,-0.000255251,-0.0133939,0.021101,20822.5,696.775,10000,5890.27,8586.5,-262.803,-55.5732,273.113,0.998751,0.0421957,0.0267687
2.786,12242.8,493.609,9996.25,0.999691,-0.000256328,-0.0135163,0.0208673,20821,696.917,10000,5890.33,8580.61,-268.554,-81.4657,268.704,0.998764,0.0417285,0.0270136
2.787,12247.2,493.929,9996.32,0.999695,-0.000258131,-0.0135899,0.0206097,20819.5,697.058,10000,5890.4,8574.72,-269.094,-96.5478,204.298,0.998781,0.0412138,0.027161
2.788,12251.6,494.247,9996.39,0.999699,-0.00026044,-0.0136471,0.0203626,20818,697.2,10000,5890.47,8568.83,-269.352,-87.8251,184.231,0.998798,0.04072,0.0272755
2.789,12256,494.564,9996.46,0.999704,-0.00026264,-0.0137065,0.0201097,20816.5,697.341,10000,5890.53,8562.94,-269.492,-96.1678,189.57,0.998815,0.0402147,0.0273944
2.79,12260.4,494.879,9996.54,0.999708,-0.000264979,-0.0137624,0.0198604,20815,697.483,10000,5890.6,8557.05,-269.744,-95.5553,186.391,0.998832,0.0397166,0.0275062
2.791,12264.7,495.192,9996.61,0.999712,-0.000267342,-0.01382,0.0196144,20813.5,697.624,10000,5890.66,8551.16,-269.853,-96.1464,189.44,0.998849,0.0392248,0.0276215
2.792,12269.1,495.504,9996.68,0.999716,-0.000269477,-0.013887,0.0193643,20812,697.766,10000,5890.73,8545.27,-268.467,-104.173,202.786,0.998864,0.038725,0.0277557
2.793,12273.5,495.814,9996.76,0.99972,-0.000271653,-0.013958,0.0191212,20810.5,697.908,10000,5890.79,8539.37,-267.025,-101.256,206.968,0.998879,0.0382392,0.0278977
2.794,12277.9,496.122,9996.83,0.999723,-0.000273844,-0.0140269,0.0188753,20809,698.049,10000,5890.86,8533.48,-265.597,-106.037,206.005,0.998894,0.0377478,0.0280357
2.795,12282.3,496.429,9996.9,0.999726,-0.000276925,-0.0140845,0.0186765,20807.5,698.191,10000,5890.92,8527.59,-269.871,-67.9079,187.759,0.998906,0.0373505,0.028151
2.796,12286.7,496.734,9996.98,0.999729,-0.000280074,-0.014142,0.0184826,20806,698.333,10000,5890.98,8521.7,-273.166,-66.884,190.475,0.998917,0.0369632,0.0282661
2.797,12291.1,497.037,9997.06,0.999732,-0.000283076,-0.0142072,0.018289,20804.5,698.475,10000,5891.05,8515.81,-276.259,-70.6874,203.295,0.998927,0.0365762,0.0283964
2.798,12295.5,497.339,9997.13,0.999734,-0.000286273,-0.0142666,0.018102,20803,698.617,10000,5891.11,8509.92,-279.757,-67.4998,199.088,0.998938,0.0362025,0.0285152
2.799,12299.9,497.639,9997.21,0.999737,-0.000289707,-0.0143166,0.0179203,20801.5,698.759,10000,5891.17,8504.03,-283.859,-65.1361,191.246,0.998948,0.0358395,0.0286153
2.8,12304.2,497.937,9997.29,0.99974,-0.000293123,-0.0143611,0.0177313,20800,698.901,10000,5891.22,8498.14,-288.13,-73.8159,189.587,0.998959,0.0354619,0.0287042
2.801,12308.6,498.234,9997.37,0.999742,-0.000296615,-0.0144005,0.0175423,20798.5,699.043,10000,5891.28,8492.25,-292.743,-76.7132,187.794,0.99897,0.0350841,0.0287832
2.802,12313,498.528,9997.45,0.999745,-0.000300311,-0.0144297,0.0173558,20797,699.185,10000,5891.34,8486.35,-297.848,-76.9251,179.783,0.998981,0.0347114,0.0288417
2.803,12317.4,498.822,9997.53,0.999748,-0.000303967,-0.0144555,0.0171634,20795.5,699.327,10000,5891.4,8480.46,-302.037,-85.0299,179.977,0.998993,0.0343269,0.0288932
2.804,12321.8,499.113,9997.61,0.999751,-0.000307725,-0.0144793,0.0169767,20794,699.469,10000,5891.46,8474.57,-305.548,-83.0069,179.8,0.999004,0.0339538,0.0289409
2.805,12326.2,499.403,9997.7,0.999752,-0.000312013,-0.0145271,0.0168558,20792.5,699.612,10000,5891.51,8468.68,-311.6,-30.8509,206.094,0.99901,0.0337124,0.0290365
2.806,12330.6,499.691,9997.78,0.999754,-0.000316245,-0.014579,0.0167385,20791,699.754,10000,5891.56,8462.79,-315.967,-29.7978,215.019,0.999015,0.0334779,0.0291403
2.807,12335,499.978,9997.86,0.999755,-0.000320545,-0.0146299,0.0166272,20789.5,699.897,10000,5891.61,8456.9,-320.341,-26.1464,217.223,0.999019,0.0332556,0.0292419
2.808,12339.4,500.263,9997.95,0.999756,-0.000325049,-0.0146711,0.0165216,20788,700.039,10000,5891.67,8451.01,-323.899,-22.4734,207.777,0.999024,0.0330446,0.0293243
2.809,12343.7,500.546,9998.03,0.999757,-0.00032937,-0.0147172,0.016412,20786.5,700.182,10000,5891.71,8445.11,-326.592,-27.6372,216.805,0.999028,0.0328257,0.0294165
